dates,state,cum_positive_cases,cum_positivity_rate,cum_recovered,cum_deceased,daily_deceased,daily_positive_cases,daily_positivity_rate,daily_positive_cases_ma,daily_positivity_rate_ma,daily_tests,cum_tested,test_per_million,daily_cases_per_million,daily_tests_per_million,daily_tests_ma,daily_deceased_ma
02 August,Odisha,34913,6.4259105198448045,21955,236,11,1434,9.816538882803943,1360.5714285714287,11.178928588196628,14608,543316,11720.426382293303,30.934283975087418,315.12414247425176,12170.857142857143,8.857142857142858
03 August,Odisha,36297,6.5213407403681,23074,248,12,1384,10.427968655816757,1343.5714285714287,10.550700575492758,13272,556588,12006.730299251016,29.85568272072593,286.30391695771283,12734.42857142857,9.571428571428571
04 August,Odisha,37681,6.603866173609772,24483,258,10,1384,9.88430224253678,1367.7142857142858,10.18185685419547,14002,570590,12308.781794522405,29.85568272072593,302.05149527139054,13432.857142857143,9.857142857142858
05 August,Odisha,39018,6.663990913826526,25738,269,11,1337,8.964130070398927,1406.142857142857,10.023931972096339,14915,585505,12630.528548698438,28.841797541626136,321.7467541760313,14027.857142857143,10.571428571428571
06 August,Odisha,40717,6.7794888701295895,26888,280,11,1699,11.262097308763092,1477.0,10.302631710063476,15086,600591,12955.964119164384,36.650870623203296,325.43557046594754,14336.142857142857,10.714285714285714
07 August,Odisha,42550,6.900231250993277,28698,292,12,1833,11.417004048582996,1524.7142857142858,10.45624210124127,16055,616646,13302.302981939858,39.54152198489208,346.33886277547316,14581.857142857143,11.142857142857142
08 August,Odisha,44193,6.969515368480815,30242,307,15,1643,9.418711304746617,1530.5714285714287,10.166821658347725,17444,634090,13678.605387561493,35.44283721831843,376.3024056216352,15054.57142857143,11.714285714285714
09 August,Odisha,45927,7.0637036034470295,31785,321,14,1734,10.774871061952402,1573.4285714285713,10.30626853939944,16093,650183,14025.76398729028,37.405891501256335,347.15859972878786,15266.714285714286,12.142857142857142
10 August,Odisha,47455,7.090603736033207,33021,337,16,1528,8.007126762039512,1594.0,9.90255418094038,19083,669266,14437.422942029885,32.962054333287014,411.6589547396047,16096.857142857143,12.714285714285714
11 August,Odisha,48796,7.048379245443817,34806,349,12,1341,5.821575862817451,1587.857142857143,9.132288782443657,23035,692301,14934.334539914222,28.928085641975052,496.9115978843366,17387.285714285714,13.0
12 August,Odisha,50672,6.995474588391864,36479,358,9,1876,5.852806289582879,1664.857142857143,8.393290553046835,32053,724354,15625.782660035196,40.46911906364296,691.4481201209742,19835.571428571428,12.714285714285714
13 August,Odisha,52653,6.882160339317575,37901,367,9,1981,4.8660067303677135,1705.142857142857,7.257074066417792,40711,765065,16504.001373361407,42.73418169780207,878.2187133262091,23496.285714285714,12.428571428571429
14 August,Odisha,54630,6.762594915241649,39206,377,10,1977,4.623371763990552,1725.7142857142858,6.318652578721624,42761,807826,17426.442738116435,42.647893597453155,922.44136475503,27311.428571428572,12.142857142857142
15 August,Odisha,57126,6.675836407767558,40727,386,9,2496,5.212270553594921,1847.5714285714287,5.835585656723355,47887,855713,18459.462303468605,53.84377461772538,1033.0195653521696,31660.428571428572,11.285714285714286
16 August,Odisha,60050,6.609738164110828,42277,396,10,2924,5.538403257884269,2017.5714285714287,5.467144101422627,52795,908508,19598.357367948898,63.0766013550597,1138.895064480293,36903.57142857143,10.714285714285714
17 August,Odisha,62294,6.496205662775868,43780,406,10,2244,4.450526566311656,2119.8571428571427,5.122849656324764,50421,958929,20686.04044487211,48.40762429574349,1087.6830769232097,41380.42857142857,9.857142857142858
18 August,Odisha,64533,6.392861883751018,45315,415,9,2239,4.43146956952004,2248.1428571428573,4.96195842385221,50525,1009454,21775.967012404388,48.29976417030734,1089.9265675322815,45307.57142857143,9.428571428571429
19 August,Odisha,67122,6.317549029665806,46936,425,10,2589,4.8835235310761105,2350.0,4.865208582878607,53015,1062469,22919.607922403873,55.849972950837746,1143.6409099994835,48302.142857142855,9.571428571428571
20 August,Odisha,70020,6.274491530511754,48577,433,8,2898,5.419050824638169,2481.0,4.949527191477476,53478,1115947,24073.236680018745,62.515728702791726,1153.628757614871,50126.0,9.428571428571429
21 August,Odisha,72718,6.20235306961804,50504,443,10,2698,4.776996759857647,2584.0,4.9610532089961605,56479,1172426,25291.603084920393,58.201323685345784,1218.3664049016472,52085.71428571428,9.428571428571429
22 August,Odisha,75537,6.122280263088576,52277,452,9,2819,4.592776030890044,2630.1428571428573,4.869449763549612,61379,1233805,26615.672412749464,60.81153872090058,1324.069327829073,54013.142857142855,9.428571428571429
23 August,Odisha,78530,6.028198119153059,54406,462,10,2993,4.34359852552753,2640.0,4.6879399700154485,68906,1302711,28102.114373410113,64.56507108607855,1486.441960660651,56314.71428571428,9.428571428571429
24 August,Odisha,81479,5.975198369047095,56925,472,10,2949,4.841649017386593,2740.714285714286,4.740653980444339,60909,1363620,29416.04484944819,63.615901982240445,1313.9304760380749,57813.0,9.428571428571429
25 August,Odisha,84231,5.923592679952573,59470,481,9,2752,4.717336898762385,2814.0,4.775226422046816,58338,1421958,30674.513648987,59.36621304005619,1258.4687995388074,58929.142857142855,9.428571428571429
26 August,Odisha,87602,5.898461250485636,62813,494,13,3371,5.333101298865668,2925.714285714286,4.845066690639653,63209,1485167,32038.0597827257,72.71929656905138,1363.5461337387032,60385.42857142857,9.857142857142858
27 August,Odisha,90986,5.857755670825884,65323,501,7,3384,4.969892788955794,2995.1428571428573,4.794310672063296,68090,1553257,33506.89897091517,72.99973289518537,1468.8391881894715,62472.857142857145,9.714285714285714
28 August,Odisha,94668,5.872351353547584,67826,509,8,3682,6.257647858599592,3135.714285714286,4.992369294313248,58840,1612097,34776.19692704777,79.42819637117982,1269.2979561325967,62810.142857142855,9.428571428571429
29 August,Odisha,97920,5.860279727812988,70714,523,14,3252,5.529389760767177,3197.5714285714284,5.12073758021528,58813,1670910,36044.91243850301,70.15222558367104,1268.7155114552415,62443.57142857143,10.142857142857142
30 August,Odisha,100934,5.829092446331508,73233,535,12,3014,4.969824885400521,3200.5714285714284,5.224265177395096,60646,1731556,37353.16947194315,65.01808361291037,1308.2570334401335,61263.57142857143,10.428571428571429
30 January,Punjab,,,,,,,,,,,,,,,,
31 January,Punjab,,,,,,,,,,,,,,,,
01 February,Punjab,,,,,,,,,,,,,,,,
02 February,Punjab,,,,,,,,,,,,,,,,
03 February,Punjab,,,,,,,,,,,,,,,,
04 February,Punjab,,,,,,,,,,,,,,,,
05 February,Punjab,,,,,,,,,,,,,,,,
06 February,Punjab,,,,,,,,,,,,,,,,
07 February,Punjab,,,,,,,,,,,,,,,,
08 February,Punjab,,,,,,,,,,,,,,,,
09 February,Punjab,,,,,,,,,,,,,,,,
10 February,Punjab,,,,,,,,,,,,,,,,
11 February,Punjab,,,,,,,,,,,,,,,,
12 February,Punjab,,,,,,,,,,,,,,,,
13 February,Punjab,,,,,,,,,,,,,,,,
14 February,Punjab,,,,,,,,,,,,,,,,
15 February,Punjab,,,,,,,,,,,,,,,,
16 February,Punjab,,,,,,,,,,,,,,,,
17 February,Punjab,,,,,,,,,,,,,,,,
18 February,Punjab,,,,,,,,,,,,,,,,
19 February,Punjab,,,,,,,,,,,,,,,,
20 February,Punjab,,,,,,,,,,,,,,,,
21 February,Punjab,,,,,,,,,,,,,,,,
22 February,Punjab,,,,,,,,,,,,,,,,
23 February,Punjab,,,,,,,,,,,,,,,,
24 February,Punjab,,,,,,,,,,,,,,,,
25 February,Punjab,,,,,,,,,,,,,,,,
26 February,Punjab,,,,,,,,,,,,,,,,
27 February,Punjab,,,,,,,,,,,,,,,,
28 February,Punjab,,,,,,,,,,,,,,,,
29 February,Punjab,,,,,,,,,,,,,,,,
01 March,Punjab,,,,,,,,,,,,,,,,
02 March,Punjab,,,,,,,,,,,,,,,,
03 March,Punjab,,,,,,,,,,,,,,,,
04 March,Punjab,,,,,,,,,,,,,,,,
05 March,Punjab,,,,,,,,,,,,,,,,
06 March,Punjab,,,,,,,,,,,,,,,,
07 March,Punjab,,,,,,,,,,,,,,,,
08 March,Punjab,,,,,,,,,,,,,,,,
09 March,Punjab,1,,,,,1,,1.0,,,,,0.03317698898454294,,,
10 March,Punjab,1,,,,,,,1.0,,,,,,,,
11 March,Punjab,1,,,,,,,1.0,,,,,,,,
12 March,Punjab,1,,,,,,,1.0,,,,,,,,
13 March,Punjab,1,,,,,,,1.0,,,,,,,,
14 March,Punjab,1,,,,,,,1.0,,,,,,,,
15 March,Punjab,1,,,,,,,1.0,,,,,,,,
16 March,Punjab,1,,,,,,,,,,,,,,,
17 March,Punjab,1,,,,,,,,,,,,,,,
18 March,Punjab,1,,,,,,,,,,,,,,,
19 March,Punjab,2,,,,,1,,1.0,,,,,0.03317698898454294,,,
20 March,Punjab,3,,,,,1,,1.0,,,,,0.03317698898454294,,,
21 March,Punjab,13,,,,,10,,4.0,,,,,0.3317698898454294,,,
22 March,Punjab,21,,,,,8,,5.0,,,,,0.2654159118763435,,,
23 March,Punjab,23,,,,,2,,4.4,,,,,0.06635397796908588,,,
24 March,Punjab,29,,,,,6,,4.666666666666667,,,,,0.19906193390725765,,,
25 March,Punjab,31,,,,,2,,4.285714285714286,,,,,0.06635397796908588,,,
26 March,Punjab,33,,,,,2,,4.428571428571429,,,,,0.06635397796908588,,,
27 March,Punjab,38,,,,,5,,5.0,,,,,0.1658849449227147,,,
28 March,Punjab,38,,,,,,,4.166666666666667,,,,,,,,
29 March,Punjab,38,,1,1,1,,,3.4,,,,,,,,1.0
30 March,Punjab,41,,1,3,2,3,,3.6,,,,,0.09953096695362883,,,1.5
31 March,Punjab,42,,1,4,1,1,,2.6,,,,,0.03317698898454294,,,1.3333333333333333
01 April,Punjab,46,,1,4,,4,,3.0,,,,,0.13270795593817175,,,1.3333333333333333
02 April,Punjab,47,3.2775453277545328,1,5,1,1,0.0697350069735007,2.8,0.0697350069735007,1434,1434,47.57580220383458,0.03317698898454294,47.57580220383458,1434.0,1.25
03 April,Punjab,53,3.695955369595537,1,5,,6,,3.0,0.0697350069735007,,1434,47.57580220383458,0.19906193390725765,,1434.0,1.25
04 April,Punjab,65,4.532775453277545,3,5,,12,,4.5,0.0697350069735007,,1434,47.57580220383458,0.3981238678145153,,1434.0,1.25
05 April,Punjab,68,4.741980474198048,4,7,2,3,,4.285714285714286,0.0697350069735007,,1434,47.57580220383458,0.09953096695362883,,1434.0,1.5
06 April,Punjab,79,5.509065550906555,4,7,,11,,5.428571428571429,0.0697350069735007,,1434,47.57580220383458,0.36494687882997234,,1434.0,1.3333333333333333
07 April,Punjab,99,6.903765690376569,14,8,1,20,,8.142857142857142,0.0697350069735007,,1434,47.57580220383458,0.6635397796908588,,1434.0,1.3333333333333333
08 April,Punjab,106,3.609124957439564,14,9,1,7,0.4657351962741184,8.571428571428571,0.27238678924072185,1503,2937,97.44081664760262,0.2322389228918006,49.86501444376804,1468.5,1.25
09 April,Punjab,130,4.072681704260652,18,10,1,24,9.411764705882353,11.857142857142858,1.7633674630261662,255,3192,105.90094883866107,0.7962477356290306,8.46013219105845,879.0,1.25
10 April,Punjab,151,4.362900895694886,20,11,1,21,7.806691449814126,14.0,2.565367538233843,269,3461,114.82555887550312,0.6967167686754018,8.92461003684205,675.6666666666666,1.2
11 April,Punjab,158,4.041954464057303,20,12,1,7,1.5625,13.285714285714286,2.3838383838383836,448,3909,129.68884994057836,0.2322389228918006,14.863291065075238,618.75,1.1666666666666667
12 April,Punjab,170,3.971034804952114,23,12,,12,3.225806451612903,14.571428571428571,2.493853178784686,372,4281,142.03068984282834,0.3981238678145153,12.341839902249975,569.4,1.0
13 April,Punjab,176,3.9285714285714284,25,12,,6,3.0150753768844223,13.857142857142858,2.5279054497701905,199,4480,148.63291065075236,0.19906193390725765,6.602220807924045,507.6666666666667,1.0
14 April,Punjab,184,3.7985136251032205,27,13,1,8,2.197802197802198,12.142857142857142,2.4926686217008798,364,4844,160.709334641126,0.2654159118763435,12.07642399037363,487.14285714285717,1.0
15 April,Punjab,186,3.5817446562680533,27,13,,2,0.5730659025787965,11.428571428571429,3.5460992907801416,349,5193,172.2881037967315,0.06635397796908588,11.578769155605487,322.2857142857143,1.0
16 April,Punjab,197,3.566256335988414,29,14,1,11,3.323262839879154,9.571428571428571,2.8730703259005144,331,5524,183.2696871506152,0.36494687882997234,10.981583353883714,333.14285714285717,1.0
17 April,Punjab,211,3.523714094856379,30,14,,14,3.0172413793103448,8.571428571428571,2.374356944994064,464,5988,198.66381003944312,0.4644778457836012,15.394122888827924,361.0,1.0
18 April,Punjab,234,3.794389492459867,31,16,2,23,12.849162011173185,10.857142857142858,3.3658104517271923,179,6167,204.6024910676763,0.7630707466444876,5.938681028233186,322.57142857142856,1.3333333333333333
19 April,Punjab,244,3.6930528227637356,37,16,,10,2.272727272727273,10.571428571428571,3.181427343078246,440,6607,219.2003662208752,0.3317698898454294,14.597875153198894,332.2857142857143,1.3333333333333333
20 April,Punjab,245,3.604531410916581,38,16,,1,0.5263157894736842,9.857142857142858,2.977988778593008,190,6797,225.50399412793837,0.03317698898454294,6.3036279070631585,331.0,1.3333333333333333
21 April,Punjab,251,3.4126444595513257,49,16,,6,1.075268817204301,9.571428571428571,2.6682596575069693,558,7355,244.01675398131331,0.19906193390725765,18.51275985337496,358.7142857142857,1.5
22 April,Punjab,278,3.5247876252060353,53,16,,27,5.075187969924812,13.142857142857142,3.414996288047513,532,7887,261.66691212109015,0.8957787025826593,17.650158139776845,384.85714285714283,1.5
23 April,Punjab,283,3.231700354002512,66,17,1,5,0.5747126436781609,12.285714285714286,2.660068048252397,870,8757,290.5308925376425,0.1658849449227147,28.86398041655236,461.85714285714283,1.5
24 April,Punjab,298,2.8084063707473375,70,17,,15,0.8090614886731392,12.428571428571429,1.881894873458793,1854,10611,352.0410301149851,0.4976548347681441,61.51013757734261,660.4285714285714,1.5
25 April,Punjab,308,2.321024868123587,72,17,,10,0.376081233546446,10.571428571428571,1.0418133183162044,2659,13270,440.2586438248848,0.3317698898454294,88.21761370989968,1014.7142857142857,1.0
26 April,Punjab,322,2.249074526786338,84,18,1,14,1.3371537726838587,11.142857142857142,1.0116731517509727,1047,14317,474.9949512917013,0.4644778457836012,34.736307466816456,1101.4285714285713,1.0
27 April,Punjab,330,2.1268368136117557,98,19,1,8,0.6672226855713094,12.142857142857142,0.9748824406468631,1199,15516,514.7741610841682,0.2654159118763435,39.779209792466986,1245.5714285714287,1.0
28 April,Punjab,342,2.009282650843076,101,19,,12,0.7973421926910299,13.0,0.941444237533623,1505,17021,564.7055295059054,0.3981238678145153,49.931368421737126,1380.857142857143,1.0
29 April,Punjab,375,2.0085698982324587,101,19,,33,2.0012128562765312,13.857142857142858,0.8995641287211351,1649,18670,619.4143843414167,1.094840636489917,54.70885483551131,1540.4285714285713,1.0
30 April,Punjab,480,2.263617071445414,104,20,1,105,4.1420118343195265,28.142857142857142,1.5825835475578407,2535,21205,703.5180514172331,3.4835838433770085,84.10366707581636,1778.2857142857142,1.0
01 May,Punjab,585,2.5241629271660337,108,20,,105,5.327245053272451,41.0,2.284122562674095,1971,23176,768.9098967057672,3.4835838433770085,65.39184528853414,1795.0,1.0
02 May,Punjab,772,3.1043911854592245,112,20,,187,11.052009456264775,66.28571428571429,4.000689774098983,1692,24868,825.0453620676138,6.20409694010953,56.135465361846656,1656.857142857143,1.0
03 May,Punjab,1102,4.168085025908695,117,21,1,330,21.005728835136857,111.42857142857143,6.434581752186108,1571,26439,877.1664117623308,10.94840636489917,52.12104969471696,1731.7142857142858,1.0
04 May,Punjab,1232,4.315992292870906,128,23,2,130,6.172839506172839,128.85714285714286,6.923017883183667,2106,28545,947.0371505637783,4.3130085679905825,69.87073880144743,1861.2857142857142,1.3333333333333333
05 May,Punjab,1451,4.804794860756979,133,25,2,219,13.240628778718259,158.42857142857142,8.415541053270603,1654,30199,1001.9118903442122,7.265760587614904,54.87473978043403,1882.5714285714287,1.5
06 May,Punjab,1526,4.759825327510917,135,27,2,75,4.030091348737238,164.42857142857142,8.59596713965646,1861,32060,1063.6542668444467,2.4882741738407206,61.742376500234414,1912.857142857143,1.6
07 May,Punjab,1644,4.737615630673468,149,28,1,118,4.468004543733434,166.28571428571428,8.624777711914641,2641,34701,1151.2746947526246,3.914884700176067,87.6204279081779,1928.0,1.6
08 May,Punjab,1731,4.561264822134388,152,29,1,87,2.677746999076639,163.71428571428572,7.756870177338568,3249,37950,1259.0667319634047,2.886398041655236,107.79203721078001,2110.5714285714284,1.5
09 May,Punjab,1762,4.465054989610258,157,31,2,31,2.0502645502645502,141.42857142857142,6.783609702617514,1512,39462,1309.2303393080335,1.0284866585208312,50.16360734462893,2084.8571428571427,1.5714285714285714
10 May,Punjab,1823,4.450466285825887,166,31,,61,4.066666666666666,103.0,4.964539007092198,1500,40962,1358.9958227848479,2.023796328057119,49.76548347681441,2074.714285714286,1.6666666666666667
11 May,Punjab,1877,4.436722923462393,168,31,,54,4.017857142857143,92.14285714285714,4.687159363418356,1344,42306,1403.5856959800735,1.7915574051653187,44.589873195225714,1965.857142857143,1.6
12 May,Punjab,1914,4.350098865883315,171,32,1,37,2.1854695806261075,66.14285714285714,3.3550724637681157,1693,43999,1459.7543383309048,1.227548592428089,56.1686423508312,1971.4285714285713,1.4
13 May,Punjab,1924,4.180245947942467,200,32,,10,0.493339911198816,56.857142857142854,2.849778032364313,2027,46026,1527.0040950025734,0.3317698898454294,67.24975667166854,1995.142857142857,1.25
14 May,Punjab,1935,4.081589605129936,223,32,,11,0.7959479015918958,41.57142857142857,2.2900763358778624,1382,47408,1572.8546937792116,0.36494687882997234,45.85059877663834,1815.2857142857142,1.3333333333333333
15 May,Punjab,1932,3.918784608831464,305,32,,-3,-0.15847860538827258,28.714285714285715,1.7707690952339001,1893,49301,1635.6587339269515,-0.09953096695362883,62.804040147739784,1621.5714285714287,1.5
16 May,Punjab,1946,3.8448619919783456,1257,32,,14,1.0670731707317074,26.285714285714285,1.6500762263474127,1312,50613,1679.1869434746718,0.4644778457836012,43.52820954772034,1593.0,1.0
17 May,Punjab,1964,3.7906276538253687,1366,35,3,18,1.5012510425354462,20.142857142857142,1.2995391705069124,1199,51812,1718.966153267139,0.5971858017217729,39.779209792466986,1550.0,2.0
18 May,Punjab,1980,3.7390236993673875,1547,37,2,16,1.3998250218722659,14.714285714285714,0.9672269696685135,1143,52955,1756.8874516764713,0.530831823752687,37.92129840933258,1521.2857142857142,2.0
19 May,Punjab,2002,3.5985188913254484,1642,38,1,22,0.8212019410227697,12.571428571428571,0.7563386334336055,2679,55634,1845.768605166062,0.7298937576599447,88.88115348959053,1662.142857142857,2.0
20 May,Punjab,2005,3.4726431924069487,1794,38,,3,0.14265335235378032,11.571428571428571,0.6916574161045171,2103,57737,1915.5398130005558,0.09953096695362883,69.77120783449381,1673.0,2.0
21 May,Punjab,2028,3.40165721761884,1819,39,1,23,1.2227538543328016,13.285714285714286,0.7616707616707616,1881,59618,1977.945729280481,0.7630707466444876,62.40591627992527,1744.2857142857142,1.75
22 May,Punjab,2029,3.2516546739531083,1847,39,,1,0.03595828838547285,13.857142857142858,0.7405710795541304,2781,62399,2070.210935646495,0.03317698898454294,92.26520636601391,1871.142857142857,1.75
