dates,state,cum_positive_cases,cum_positivity_rate,cum_recovered,cum_deceased,daily_deceased,daily_positive_cases,daily_positivity_rate,daily_positive_cases_ma,daily_positivity_rate_ma,daily_tests,cum_tested,test_per_million,daily_cases_per_million,daily_tests_per_million,daily_tests_ma,daily_deceased_ma
28 July,Manipur,2317,2.8745828319045197,1615,,,31,5.656934306569343,43.142857142857146,4.0,548,80603,26072.077229993418,,,1078.5714285714287,1.0
29 July,Manipur,2458,2.957490584880461,1653,1,1,141,5.62200956937799,56.857142857142854,4.305029745808545,2508,83111,26883.32209299881,,,1320.7142857142858,1.0
30 July,Manipur,2505,3.0140414626222762,1672,4,3,47,,55.714285714285715,4.036718841944215,,83111,26883.32209299881,,,1416.1666666666667,2.0
31 July,Manipur,2621,3.0676139090132373,1689,5,1,116,4.978540772532189,67.85714285714286,4.500999053528236,2330,85441,27636.99056620557,,,1584.8333333333333,1.6666666666666667
01 August,Manipur,2756,3.2256176776957197,1699,6,1,135,,82.85714285714286,4.7106166410226065,,85441,27636.99056620557,,,1689.8,1.5
02 August,Manipur,2831,3.313397549185988,1737,7,1,75,,85.14285714285714,4.792874310759225,,85441,27636.99056620557,,,1768.25,1.4
03 August,Manipur,2920,3.2661096383790253,1766,7,,89,2.2463402322059567,90.57142857142857,4.032948224219084,3962,89403,28918.550433521104,28.788194899314096,1281.5598673155332,2337.0,1.4
04 August,Manipur,3018,3.3200954884984766,1814,7,,98,6.542056074766355,100.14285714285714,4.31151679937852,1498,90901,29403.097803848883,31.69936067564923,484.5473703277811,2574.5,1.4
05 August,Manipur,3093,3.339559692065172,1862,7,,75,4.370629370629371,90.71428571428571,3.976435935198822,1716,92617,29958.160078536785,24.25971480279278,555.0622746878988,2376.5,1.5
06 August,Manipur,3217,3.3931735718504767,1905,8,1,124,5.659516202647193,101.71428571428571,4.291698726169103,2191,94808,30666.86721364237,40.109395140617394,708.7071351055864,2339.4,1.0
07 August,Manipur,3466,3.5792104257670108,1926,10,2,249,12.272055199605717,120.71428571428571,5.572130572130572,2029,96837,31323.173364773924,80.54225314527203,656.306151131554,2279.2,1.25
08 August,Manipur,3635,3.678442404800696,1927,11,1,169,8.526740665993945,125.57142857142857,6.009866945731798,1982,98819,31964.27676129573,54.66522402229306,641.1033965218038,2229.6666666666665,1.25
09 August,Manipur,3753,3.7073989923935593,2044,11,,118,4.89423475736209,131.71428571428572,5.839508518588891,2411,101230,32744.145726489507,38.16861795639397,779.8689651937785,2255.5714285714284,1.3333333333333333
10 August,Manipur,3853,3.7310686756788165,2122,11,,100,4.906771344455349,133.28571428571428,6.729174179588893,2038,103268,33403.363043397396,32.3462864037237,659.2173169078891,1980.7142857142858,1.3333333333333333
11 August,Manipur,3941,3.7798643814200625,2155,12,1,88,8.844221105527637,131.85714285714286,6.907648555605448,995,104263,33725.20859311445,28.46473203527686,321.84554971705086,1908.857142857143,1.25
12 August,Manipur,3982,3.8191880149237987,2231,12,,41,,127.0,7.281470032629229,,104263,33725.20859311445,13.26197742552672,,1941.0,1.25
13 August,Manipur,4112,3.8262196540397695,2295,13,1,130,4.054897067997505,127.85714285714286,6.7451228181028355,3206,107469,34762.23053521783,42.050172324840815,1037.021942103382,2110.1666666666665,1.25
14 August,Manipur,4198,3.8154617999381966,2360,13,,86,3.3633163863903013,104.57142857142857,5.239214496929259,2557,110026,35589.32507856104,27.817806307202385,827.0945433432152,2198.1666666666665,1.0
15 August,Manipur,4390,3.8925341372583793,2438,13,,192,6.971677559912854,107.85714285714286,5.114246830456271,2754,112780,36480.141806119595,62.10486989514951,890.8167275585508,2326.8333333333335,1.0
16 August,Manipur,4569,3.9716275067149973,2632,16,3,179,7.916850950906679,116.57142857142857,5.611469118818333,2261,115041,37211.491341707784,57.89985266266543,731.3495355881929,2301.8333333333335,1.6666666666666667
17 August,Manipur,4687,4.07419963317426,2734,17,1,118,,119.14285714285714,5.733457912171919,,115041,37211.491341707784,38.16861795639397,,2354.6,1.5
18 August,Manipur,4765,4.06226822053044,2789,18,1,78,3.4543844109831707,117.71428571428571,5.101258054617981,2258,117299,37941.87048870387,25.23010339490449,730.3791469960812,2607.2,1.5
19 August,Manipur,4876,4.058767220210596,2885,18,,111,3.913963328631876,127.71428571428571,4.889112903225806,2836,120135,38859.21117111347,35.90437790813331,917.3406824096043,2645.3333333333335,1.5
20 August,Manipur,4925,4.011304956914105,3002,18,,49,1.853953840332955,116.14285714285714,4.539813181788491,2643,122778,39714.12352076389,15.849680337824616,854.9123496504175,2551.5,1.6666666666666667
30 January,Nagaland,,,,,,,,,,,,,,,,
31 January,Nagaland,,,,,,,,,,,,,,,,
01 February,Nagaland,,,,,,,,,,,,,,,,
02 February,Nagaland,,,,,,,,,,,,,,,,
03 February,Nagaland,,,,,,,,,,,,,,,,
04 February,Nagaland,,,,,,,,,,,,,,,,
05 February,Nagaland,,,,,,,,,,,,,,,,
06 February,Nagaland,,,,,,,,,,,,,,,,
07 February,Nagaland,,,,,,,,,,,,,,,,
08 February,Nagaland,,,,,,,,,,,,,,,,
09 February,Nagaland,,,,,,,,,,,,,,,,
10 February,Nagaland,,,,,,,,,,,,,,,,
11 February,Nagaland,,,,,,,,,,,,,,,,
12 February,Nagaland,,,,,,,,,,,,,,,,
13 February,Nagaland,,,,,,,,,,,,,,,,
14 February,Nagaland,,,,,,,,,,,,,,,,
15 February,Nagaland,,,,,,,,,,,,,,,,
16 February,Nagaland,,,,,,,,,,,,,,,,
17 February,Nagaland,,,,,,,,,,,,,,,,
18 February,Nagaland,,,,,,,,,,,,,,,,
19 February,Nagaland,,,,,,,,,,,,,,,,
20 February,Nagaland,,,,,,,,,,,,,,,,
21 February,Nagaland,,,,,,,,,,,,,,,,
22 February,Nagaland,,,,,,,,,,,,,,,,
23 February,Nagaland,,,,,,,,,,,,,,,,
24 February,Nagaland,,,,,,,,,,,,,,,,
25 February,Nagaland,,,,,,,,,,,,,,,,
26 February,Nagaland,,,,,,,,,,,,,,,,
27 February,Nagaland,,,,,,,,,,,,,,,,
28 February,Nagaland,,,,,,,,,,,,,,,,
29 February,Nagaland,,,,,,,,,,,,,,,,
01 March,Nagaland,,,,,,,,,,,,,,,,
02 March,Nagaland,,,,,,,,,,,,,,,,
03 March,Nagaland,,,,,,,,,,,,,,,,
04 March,Nagaland,,,,,,,,,,,,,,,,
05 March,Nagaland,,,,,,,,,,,,,,,,
06 March,Nagaland,,,,,,,,,,,,,,,,
07 March,Nagaland,,,,,,,,,,,,,,,,
08 March,Nagaland,,,,,,,,,,,,,,,,
09 March,Nagaland,,,,,,,,,,,,,,,,
10 March,Nagaland,,,,,,,,,,,,,,,,
11 March,Nagaland,,,,,,,,,,,,,,,,
12 March,Nagaland,,,,,,,,,,,,,,,,
13 March,Nagaland,,,,,,,,,,,,,,,6500.0,1.0
14 March,Nagaland,,,,,,,,,,,,,,,6500.0,1.0
15 March,Nagaland,,,,,,,,,,,,,,,6500.0,1.0
16 March,Nagaland,,,,,,,,,,,,,,,6500.0,1.0
17 March,Nagaland,,,,,,,,,,,,,,,6500.0,1.0
18 March,Nagaland,,,,,,,,,,,,,,,6562.5,1.0
19 March,Nagaland,,,,,,,,,,,,,,,4725.0,1.0
20 March,Nagaland,,,,,,,,,,,,,,,2968.0,
21 March,Nagaland,,,,,,,,,,,,,,,2602.75,
22 March,Nagaland,,,,,,,,,,,,,,,2325.4,
23 March,Nagaland,,,,,,,,,,,,,,,2367.8333333333335,
24 March,Nagaland,,,,,,,,,,,,,,,2313.4285714285716,
25 March,Nagaland,,,,,,,,,,,,,,,1717.0,
26 March,Nagaland,,,,,,,,,,,,,,,1930.4285714285713,1.0
27 March,Nagaland,,,,,,,,,,,,,,,2047.3333333333333,1.0
28 March,Nagaland,,,,,,,,,,,,,,,2155.4,1.0
29 March,Nagaland,,,,,,,,,,,,,,,2390.25,1.0
30 March,Nagaland,,,,,,,,,,,,,,,4433.75,1.0
31 March,Nagaland,,,,,,,,,,,,,,,5023.5,1.0
01 April,Nagaland,,,,,,,,,,,,,,,7965.0,1.0
02 April,Nagaland,,,,,,,,,,,,,,,220.0,1.0
03 April,Nagaland,,,,,,,,,,,,,,,220.0,1.0
04 April,Nagaland,,,,,,,,,,,,,,,220.0,1.0
05 April,Nagaland,,,,,,,,,,,,,,,220.0,1.0
06 April,Nagaland,,,,,,,,,,60,60,26.670281971556143,,,60.0,1.0
07 April,Nagaland,,,,,,,,,,,60,26.670281971556143,,,60.0,1.0
08 April,Nagaland,,,,,,,,,,,60,26.670281971556143,,,60.0,1.0
09 April,Nagaland,,,,,,,,,,,60,26.670281971556143,,,60.0,1.0
10 April,Nagaland,,,,,,,,,,10,70,31.1153289668155,,,35.0,1.0
11 April,Nagaland,,,,,,,,,,,70,31.1153289668155,,,35.0,1.0
